quest_id,gmd_idx,type_name,en_text,source_file,entry_index,prompt
q60213001,3,QUEST_TEXT_TYPE_PURPOSE,Defeat the found demons,q60213001_00.qtd.json,3,
q60213001,4,QUEST_TEXT_TYPE_PURPOSE,Report to Bertrand in the Expedition Garrison,q60213001_00.qtd.json,4,
q60213002,0,QUEST_TEXT_TYPE_NAME,Bloodbane Isle Trial: The Worn Twin Tusks,q60213002_00.qtd.json,0,
q60213002,1,QUEST_TEXT_TYPE_ORDER,"In order to solve the problem of Bloodbane Isle, 
head to the Fungal Colony Caves
defeat the demon threat",q60213002_00.qtd.json,1,
q60213002,2,QUEST_TEXT_TYPE_PURPOSE,Investigate Fungal Colony Caves,q60213002_00.qtd.json,2,
q60213002,3,QUEST_TEXT_TYPE_PURPOSE,Defeat the demon threat,q60213002_00.qtd.json,3,
q60213002,4,QUEST_TEXT_TYPE_PURPOSE,Report to Bertrand in the Expedition Garrison,q60213002_00.qtd.json,4,
q60214000,0,QUEST_TEXT_TYPE_NAME,Elan Water Grove Trial: The Howling from the Dark,q60214000_00.qtd.json,0,
q60214000,1,QUEST_TEXT_TYPE_ORDER,"Get the details of the case from the Area Master
and try to solve the problem",q60214000_00.qtd.json,1,
q60214000,2,QUEST_TEXT_TYPE_PURPOSE,Confirm details from <NPC 556> in <SPOT 876>,q60214000_00.qtd.json,2,
q60214000,3,QUEST_TEXT_TYPE_PURPOSE,Investigate problem locations,q60214000_00.qtd.json,3,
q60214000,4,QUEST_TEXT_TYPE_PURPOSE,Defeat the demons that are the source of evil,q60214000_00.qtd.json,4,
q60214000,5,QUEST_TEXT_TYPE_PURPOSE,Report to <NPC 556> in <SPOT 876>,q60214000_00.qtd.json,5,
q60214001,0,QUEST_TEXT_TYPE_NAME,Elan Water Grove Trial: A Friend's Trail,q60214001_00.qtd.json,0,
q60214001,1,QUEST_TEXT_TYPE_ORDER,"Get the details of the case from the Area Master
and try to solve the problem",q60214001_00.qtd.json,1,
q60214001,2,QUEST_TEXT_TYPE_PURPOSE,Investigate the incident,q60214001_00.qtd.json,2,
q60214001,3,QUEST_TEXT_TYPE_PURPOSE,Defeat the demons,q60214001_00.qtd.json,3,
q60214001,4,QUEST_TEXT_TYPE_PURPOSE,Report to <NPC 4509> in <STG 910>,q60214001_00.qtd.json,4,
q60214002,0,QUEST_TEXT_TYPE_NAME,Elan Water Grove Trial: A Silvery Shadow Swoops,q60214002_00.qtd.json,0,
q60214002,1,QUEST_TEXT_TYPE_ORDER,"Get the details of the case from the Area Master
and try to solve the problem",q60214002_00.qtd.json,1,
q60214002,2,QUEST_TEXT_TYPE_PURPOSE,Confirm details from <NPC 559> in <SPOT 876>,q60214002_00.qtd.json,2,
q60214002,3,QUEST_TEXT_TYPE_PURPOSE,Investigate problem locations,q60214002_00.qtd.json,3,
q60214002,4,QUEST_TEXT_TYPE_PURPOSE,Defeat the demons that are the source of evil,q60214002_00.qtd.json,4,
q60214002,5,QUEST_TEXT_TYPE_PURPOSE,Report to <NPC 559> in <SPOT 876>,q60214002_00.qtd.json,5,
q60214003,0,QUEST_TEXT_TYPE_NAME,Elan Water Grove Trial: Green Delusions,q60214003_00.qtd.json,0,
q60214003,1,QUEST_TEXT_TYPE_ORDER,"Get the details of the case from the Area Master
and try to solve the problem",q60214003_00.qtd.json,1,
q60214003,2,QUEST_TEXT_TYPE_PURPOSE,Confirm details from <NPC 559>,q60214003_00.qtd.json,2,
q60214003,3,QUEST_TEXT_TYPE_PURPOSE,"Search for <NPC 562> 
near where you headed to investigate",q60214003_00.qtd.json,3,
q60214003,4,QUEST_TEXT_TYPE_PURPOSE,Defeat the demons restraining the comrades,q60214003_00.qtd.json,4,
q60214003,5,QUEST_TEXT_TYPE_PURPOSE,"Inquire with <NPC 562> 
about where the captured monsters are.",q60214003_00.qtd.json,5,
q60214003,6,QUEST_TEXT_TYPE_PURPOSE,"Head to the location of the monster caught in the
trap",q60214003_00.qtd.json,6,
q60214003,7,QUEST_TEXT_TYPE_PURPOSE,Defeat the demons,q60214003_00.qtd.json,7,
q60214003,8,QUEST_TEXT_TYPE_PURPOSE,Report to <NPC 559> in <SPOT 876>,q60214003_00.qtd.json,8,
q60214004,0,QUEST_TEXT_TYPE_NAME,Elan Water Grove Trial：Rampaging Green Tree,q60214004_00.qtd.json,0,
q60214004,1,QUEST_TEXT_TYPE_ORDER,"Get the details of the case from the Area Master
and try to solve the problem",q60214004_00.qtd.json,1,
q60214004,2,QUEST_TEXT_TYPE_PURPOSE,Confirm details from <NPC 559> in <SPOT 876>,q60214004_00.qtd.json,2,
q60214004,3,QUEST_TEXT_TYPE_PURPOSE,Investigate problem locations,q60214004_00.qtd.json,3,
q60214004,4,QUEST_TEXT_TYPE_PURPOSE,Defeat the demons that are the source of evil,q60214004_00.qtd.json,4,
q60214004,5,QUEST_TEXT_TYPE_PURPOSE,Report to <NPC 4509> in <SPOT 876>,q60214004_00.qtd.json,5,
q60214006,0,QUEST_TEXT_TYPE_NAME,Elan Water Grove Trial: Tidings of Turmoil,q60214006_00.qtd.json,0,
q60214006,1,QUEST_TEXT_TYPE_ORDER,"Get the details of the case from the Area Master
and try to solve the problem",q60214006_00.qtd.json,1,
q60214006,2,QUEST_TEXT_TYPE_PURPOSE,Go to the rescue site and ask for information,q60214006_00.qtd.json,2,
q60214006,3,QUEST_TEXT_TYPE_PURPOSE,Investigate the location of the attack,q60214006_00.qtd.json,3,
q60214006,4,QUEST_TEXT_TYPE_PURPOSE,Sweep away monsters in the middle of a melee,q60214006_00.qtd.json,4,
q60214006,5,QUEST_TEXT_TYPE_PURPOSE,Defeat the attacking unknown demons,q60214006_00.qtd.json,5,
q60214006,6,QUEST_TEXT_TYPE_PURPOSE,"Tell <NPC 4758> 
about the rebuilding of the investigation team",q60214006_00.qtd.json,6,
q60214006,7,QUEST_TEXT_TYPE_PURPOSE,Report to the Area Master,q60214006_00.qtd.json,7,
q60215000,0,QUEST_TEXT_TYPE_NAME,Farana Plains Trial: The Old Ways,q60215000_00.qtd.json,0,
q60215000,1,QUEST_TEXT_TYPE_ORDER,"Get the details of the case from the Area Master
and try to solve the problem",q60215000_00.qtd.json,1,
q60215000,2,QUEST_TEXT_TYPE_PURPOSE,Confirm details from <NPC 2511> in <SPOT 877>,q60215000_00.qtd.json,2,
q60215000,3,QUEST_TEXT_TYPE_PURPOSE,Investigate problem locations,q60215000_00.qtd.json,3,
q60215000,4,QUEST_TEXT_TYPE_PURPOSE,Defeat the demons that are the source of evil,q60215000_00.qtd.json,4,
q60215000,5,QUEST_TEXT_TYPE_PURPOSE,Report to <NPC 2511> in <SPOT 877>,q60215000_00.qtd.json,5,
q60215001,0,QUEST_TEXT_TYPE_NAME,Farana Plains Trial: The Honor Guards,q60215001_00.qtd.json,0,
q60215001,1,QUEST_TEXT_TYPE_ORDER,"Get the details of the case from the Area Master
and try to solve the problem",q60215001_00.qtd.json,1,
q60215001,2,QUEST_TEXT_TYPE_PURPOSE,Confirm with <NPC 2508> in <SPOT 877>,q60215001_00.qtd.json,2,
q60215001,3,QUEST_TEXT_TYPE_PURPOSE,Investigate the incident,q60215001_00.qtd.json,3,
q60215001,4,QUEST_TEXT_TYPE_PURPOSE,Defeat the demons,q60215001_00.qtd.json,4,
q60215001,5,QUEST_TEXT_TYPE_PURPOSE,Look for dropped keys.,q60215001_00.qtd.json,5,
q60215001,6,QUEST_TEXT_TYPE_PURPOSE,Find the other piece of the broken key,q60215001_00.qtd.json,6,
q60215001,7,QUEST_TEXT_TYPE_PURPOSE,Report to <NPC 2508> in <SPOT 877>,q60215001_00.qtd.json,7,
q60215002,0,QUEST_TEXT_TYPE_NAME,Farana Plains Trial: Approaching Echoes of Doom,q60215002_00.qtd.json,0,
q60215002,1,QUEST_TEXT_TYPE_ORDER,"Get the details of the case from the Area Master
and try to solve the problem",q60215002_00.qtd.json,1,
q60215002,2,QUEST_TEXT_TYPE_PURPOSE,Confirm details from <NPC 2507> in <SPOT 877>,q60215002_00.qtd.json,2,
q60215002,3,QUEST_TEXT_TYPE_PURPOSE,Investigate problem locations,q60215002_00.qtd.json,3,
q60215002,4,QUEST_TEXT_TYPE_PURPOSE,Defeat the demons that are the source of evil,q60215002_00.qtd.json,4,
q60215002,5,QUEST_TEXT_TYPE_PURPOSE,Report to <NPC 2507> in <SPOT 877>,q60215002_00.qtd.json,5,
q60215003,0,QUEST_TEXT_TYPE_NAME,Farana Plains Trial: Another Branch,q60215003_00.qtd.json,0,
q60215003,1,QUEST_TEXT_TYPE_ORDER,"Get the details of the case from the Area Master
and try to solve the problem",q60215003_00.qtd.json,1,
q60215003,2,QUEST_TEXT_TYPE_PURPOSE,"Learn more from <NPC  2556>
at <STG 810>",q60215003_00.qtd.json,2,
q60215003,3,QUEST_TEXT_TYPE_PURPOSE,"Head to <STG 861> 
and search for <NPC 560>",q60215003_00.qtd.json,3,
q60215003,4,QUEST_TEXT_TYPE_PURPOSE,Defeat the demons restraining the comrades,q60215003_00.qtd.json,4,
q60215003,5,QUEST_TEXT_TYPE_PURPOSE,Report to <NPC  2556> in <STG 810>,q60215003_00.qtd.json,5,
q60215004,0,QUEST_TEXT_TYPE_NAME,Farana Plains Trial：Thundering Downfall,q60215004_00.qtd.json,0,
q60215004,1,QUEST_TEXT_TYPE_ORDER,"Get the details of the case from the Area Master
and try to solve the problem",q60215004_00.qtd.json,1,
q60215004,2,QUEST_TEXT_TYPE_PURPOSE,Confirm details from <NPC 2509> in <SPOT 877>,q60215004_00.qtd.json,2,
q60215004,3,QUEST_TEXT_TYPE_PURPOSE,Investigate problem locations,q60215004_00.qtd.json,3,
q60215004,4,QUEST_TEXT_TYPE_PURPOSE,Defeat the demons that are the source of evil,q60215004_00.qtd.json,4,
q60215004,5,QUEST_TEXT_TYPE_PURPOSE,Report to <NPC 2501> in <SPOT 877>,q60215004_00.qtd.json,5,
q60215005,0,QUEST_TEXT_TYPE_NAME,"Farana Plains Trial: The Shadow on the opposite
Shore",q60215005_00.qtd.json,0,
q60215005,1,QUEST_TEXT_TYPE_ORDER,"Get the details of the case from the Area Master
and try to solve the problem",q60215005_00.qtd.json,1,
q60215005,2,QUEST_TEXT_TYPE_PURPOSE,Go to the research team and ask for details,q60215005_00.qtd.json,2,
q60215005,3,QUEST_TEXT_TYPE_PURPOSE,Head to <SPOT 923> for rescue,q60215005_00.qtd.json,3,
q60215005,4,QUEST_TEXT_TYPE_PURPOSE,Defeat the unknown demons,q60215005_00.qtd.json,4,
q60215005,5,QUEST_TEXT_TYPE_PURPOSE,Return to the opposite shore and consult <NPC 917>,q60215005_00.qtd.json,5,
q60215005,6,QUEST_TEXT_TYPE_PURPOSE,Report to <NPC 2501> in <SPOT 877>,q60215005_00.qtd.json,6,
q60215006,0,QUEST_TEXT_TYPE_NAME,Farana Plains Trial: The Mystery of the Red Light,q60215006_00.qtd.json,0,
q60215006,1,QUEST_TEXT_TYPE_ORDER,"Investigate the nature of the red light
 as per the Area Master's request.",q60215006_00.qtd.json,1,
q60215006,2,QUEST_TEXT_TYPE_PURPOSE,Hear about sightings from <NPC 2509>,q60215006_00.qtd.json,2,
q60215006,3,QUEST_TEXT_TYPE_PURPOSE,"Hear about the situation under investigation from 
<NPC 531>",q60215006_00.qtd.json,3,
q60215006,4,QUEST_TEXT_TYPE_PURPOSE,Investigate the identity of the red spectral light,q60215006_00.qtd.json,4,
q60215006,5,QUEST_TEXT_TYPE_PURPOSE,"Tell <NPC 531> 
what you've discovered",q60215006_00.qtd.json,5,
q60215006,6,QUEST_TEXT_TYPE_PURPOSE,"Report to <NPC 2501>, the Area Master",q60215006_00.qtd.json,6,
q60216000,0,QUEST_TEXT_TYPE_NAME,Morrow Forest Trial: Flocking Apprehension,q60216000_00.qtd.json,0,
q60216000,1,QUEST_TEXT_TYPE_ORDER,"Get the details of the case from the Area Master
and try to solve the problem",q60216000_00.qtd.json,1,
q60216000,2,QUEST_TEXT_TYPE_PURPOSE,Confirm details from <NPC 2608> in <SPOT 878>,q60216000_00.qtd.json,2,
q60216000,3,QUEST_TEXT_TYPE_PURPOSE,Investigate problem locations,q60216000_00.qtd.json,3,
q60216000,4,QUEST_TEXT_TYPE_PURPOSE,Defeat the demons that are the source of evil,q60216000_00.qtd.json,4,
q60216000,5,QUEST_TEXT_TYPE_PURPOSE,Report to <NPC 2608> in <SPOT 878>,q60216000_00.qtd.json,5,
q60216001,0,QUEST_TEXT_TYPE_NAME,Morrow Forest Trial: For Our Altered Kin,q60216001_00.qtd.json,0,
q60216001,1,QUEST_TEXT_TYPE_ORDER,"Get the details of the case from the Area Master
and try to solve the problem",q60216001_00.qtd.json,1,
q60216001,2,QUEST_TEXT_TYPE_PURPOSE,Confirm with <NPC 2606> in <SPOT 878>,q60216001_00.qtd.json,2,
q60216001,3,QUEST_TEXT_TYPE_PURPOSE,Investigate the incident,q60216001_00.qtd.json,3,
q60216001,4,QUEST_TEXT_TYPE_PURPOSE,Defeat the demons,q60216001_00.qtd.json,4,
q60216001,5,QUEST_TEXT_TYPE_PURPOSE,Find Finbar's notes (2 left),q60216001_00.qtd.json,5,
q60216001,6,QUEST_TEXT_TYPE_PURPOSE,Find Finbar's notes (1 left),q60216001_00.qtd.json,6,
q60216001,7,QUEST_TEXT_TYPE_PURPOSE,Report to <NPC 2606> in <SPOT 878>,q60216001_00.qtd.json,7,
q60216002,0,QUEST_TEXT_TYPE_NAME,Morrow Forest Trial: An Impending Massacre,q60216002_00.qtd.json,0,
q60216002,1,QUEST_TEXT_TYPE_ORDER,"Get the details of the case from the Area Master
and try to solve the problem",q60216002_00.qtd.json,1,
q60216002,2,QUEST_TEXT_TYPE_PURPOSE,Confirm details from <NPC 2605> in <SPOT 878>,q60216002_00.qtd.json,2,
q60216002,3,QUEST_TEXT_TYPE_PURPOSE,Investigate problem locations,q60216002_00.qtd.json,3,
q60216002,4,QUEST_TEXT_TYPE_PURPOSE,Defeat the demons that are the source of evil,q60216002_00.qtd.json,4,
q60216002,5,QUEST_TEXT_TYPE_PURPOSE,Report to <NPC 2605> in <SPOT 878>,q60216002_00.qtd.json,5,
q60216003,0,QUEST_TEXT_TYPE_NAME,Morrow Forest Trial: Traces of Tribulation,q60216003_00.qtd.json,0,
q60216003,1,QUEST_TEXT_TYPE_ORDER,"Get the details of the case from the Area Master
and try to solve the problem",q60216003_00.qtd.json,1,
q60216003,2,QUEST_TEXT_TYPE_PURPOSE,Confirm details from <NPC 2604>,q60216003_00.qtd.json,2,
q60216003,3,QUEST_TEXT_TYPE_PURPOSE,"Search for <NPC 561> 
near where you headed to investigate",q60216003_00.qtd.json,3,
q60216003,4,QUEST_TEXT_TYPE_PURPOSE,Defeat the demons restraining the comrades,q60216003_00.qtd.json,4,
q60216003,5,QUEST_TEXT_TYPE_PURPOSE,"Inquire with <NPC 561> 
about where the captured monsters are.",q60216003_00.qtd.json,5,
q60216003,6,QUEST_TEXT_TYPE_PURPOSE,"Head to the location of the monster caught in the
trap",q60216003_00.qtd.json,6,
q60216003,7,QUEST_TEXT_TYPE_PURPOSE,Defeat the demons,q60216003_00.qtd.json,7,
q60216003,8,QUEST_TEXT_TYPE_PURPOSE,Report to <NPC 2604> in <SPOT 878>,q60216003_00.qtd.json,8,
q60216004,0,QUEST_TEXT_TYPE_NAME,Morrow Forest Trial: Flight of Sorrow,q60216004_00.qtd.json,0,
q60216004,1,QUEST_TEXT_TYPE_ORDER,"Get the details of the case from the Area Master
and try to solve the problem",q60216004_00.qtd.json,1,
q60216004,2,QUEST_TEXT_TYPE_PURPOSE,Confirm details from <NPC 2604> in <SPOT 878>,q60216004_00.qtd.json,2,
q60216004,3,QUEST_TEXT_TYPE_PURPOSE,Investigate problem locations,q60216004_00.qtd.json,3,
q60216004,4,QUEST_TEXT_TYPE_PURPOSE,Defeat the demons that are the source of evil,q60216004_00.qtd.json,4,
q60216004,5,QUEST_TEXT_TYPE_PURPOSE,Report to <NPC 2600> in <SPOT 878>,q60216004_00.qtd.json,5,
q60217000,0,QUEST_TEXT_TYPE_NAME,Kingal Canyon Trial: Dancing Shadows on the Water,q60217000_00.qtd.json,0,
q60217000,1,QUEST_TEXT_TYPE_ORDER,"Get the details of the case from the Area Master
and try to solve the problem",q60217000_00.qtd.json,1,
q60217000,2,QUEST_TEXT_TYPE_PURPOSE,Confirm details from <NPC 2705> in <SPOT 879>,q60217000_00.qtd.json,2,
q60217000,3,QUEST_TEXT_TYPE_PURPOSE,Investigate problem locations,q60217000_00.qtd.json,3,
q60217000,4,QUEST_TEXT_TYPE_PURPOSE,Defeat the demons that are the source of evil,q60217000_00.qtd.json,4,
q60217000,5,QUEST_TEXT_TYPE_PURPOSE,Report to <NPC 2705> in <SPOT 879>,q60217000_00.qtd.json,5,
q60217001,0,QUEST_TEXT_TYPE_NAME,Kingal Canyon Trial: Proof of Atrocities,q60217001_00.qtd.json,0,
q60217001,1,QUEST_TEXT_TYPE_ORDER,"Get the details of the case from the Area Master
and try to solve the problem",q60217001_00.qtd.json,1,
q60217001,2,QUEST_TEXT_TYPE_PURPOSE,Confirm with <NPC 2707> in <SPOT 879>,q60217001_00.qtd.json,2,
q60217001,3,QUEST_TEXT_TYPE_PURPOSE,Investigate the incident,q60217001_00.qtd.json,3,
q60217001,4,QUEST_TEXT_TYPE_PURPOSE,Defeat the demons,q60217001_00.qtd.json,4,
q60217001,5,QUEST_TEXT_TYPE_PURPOSE,Investigate traces of fiends (2 left),q60217001_00.qtd.json,5,
q60217001,6,QUEST_TEXT_TYPE_PURPOSE,Investigate traces of fiends (1 left),q60217001_00.qtd.json,6,
q60217001,7,QUEST_TEXT_TYPE_PURPOSE,Report to <NPC 2707> in <SPOT 879>,q60217001_00.qtd.json,7,
q60217002,0,QUEST_TEXT_TYPE_NAME,Kingal Canyon Trial: Behind the Closed Doors,q60217002_00.qtd.json,0,
q60217002,1,QUEST_TEXT_TYPE_ORDER,"Get the details of the case from the Area Master
and try to solve the problem",q60217002_00.qtd.json,1,
q60217002,2,QUEST_TEXT_TYPE_PURPOSE,Confirm details from <NPC 2706> in <SPOT 879>,q60217002_00.qtd.json,2,
q60217002,3,QUEST_TEXT_TYPE_PURPOSE,Investigate problem locations,q60217002_00.qtd.json,3,
q60217002,4,QUEST_TEXT_TYPE_PURPOSE,Defeat the demons that are the source of evil,q60217002_00.qtd.json,4,
q60217002,5,QUEST_TEXT_TYPE_PURPOSE,Report to <NPC 2706> in <SPOT 879>,q60217002_00.qtd.json,5,
q60217003,0,QUEST_TEXT_TYPE_NAME,Kingal Canyon Trial: Memories of Desertion,q60217003_00.qtd.json,0,
q60217003,1,QUEST_TEXT_TYPE_ORDER,"Get the details of the case from the Area Master
and try to solve the problem",q60217003_00.qtd.json,1,
q60217003,2,QUEST_TEXT_TYPE_PURPOSE,Confirm details from <NPC 2708>,q60217003_00.qtd.json,2,
q60217003,3,QUEST_TEXT_TYPE_PURPOSE,"Head to <STG 863> 
and search for <NPC 4758>",q60217003_00.qtd.json,3,
q60217003,4,QUEST_TEXT_TYPE_PURPOSE,Defeat the demons restraining the comrades,q60217003_00.qtd.json,4,
q60217003,5,QUEST_TEXT_TYPE_PURPOSE,Report to <NPC 2708> in <SPOT 879>,q60217003_00.qtd.json,5,
q60217004,0,QUEST_TEXT_TYPE_NAME,Kingal Canyon Trial: A Desired Transformation,q60217004_00.qtd.json,0,
q60217004,1,QUEST_TEXT_TYPE_ORDER,"Get the details of the case from the Area Master
and try to solve the problem",q60217004_00.qtd.json,1,
q60217004,2,QUEST_TEXT_TYPE_PURPOSE,Confirm details from <NPC 2708> in <SPOT 879>,q60217004_00.qtd.json,2,
q60217004,3,QUEST_TEXT_TYPE_PURPOSE,Investigate problem locations,q60217004_00.qtd.json,3,
q60217004,4,QUEST_TEXT_TYPE_PURPOSE,Defeat the demons that are the source of evil,q60217004_00.qtd.json,4,
q60217004,5,QUEST_TEXT_TYPE_PURPOSE,Report to <NPC 2700> in <SPOT 879>,q60217004_00.qtd.json,5,
q60300000,0,QUEST_TEXT_TYPE_NAME,Extend Garden,q60300000_00.qtd.json,0,
q60300000,1,QUEST_TEXT_TYPE_ORDER,"Get a request on how to expand your room 
to include a terrace.",q60300000_00.qtd.json,1,
q60300000,2,QUEST_TEXT_TYPE_PURPOSE,Choose the method of the work request,q60300000_00.qtd.json,2,
q60300000,3,QUEST_TEXT_TYPE_PURPOSE,Deliver <SQDI NAME> x<SQDI NUM> to <NPC 1024> (need: <SQDI DNUM>),q60300000_00.qtd.json,3,
q60300000,4,QUEST_TEXT_TYPE_PURPOSE,Gather work personnel (3 remaining people),q60300000_00.qtd.json,4,
q60300000,5,QUEST_TEXT_TYPE_PURPOSE,Gather work personnel (2 remaining people),q60300000_00.qtd.json,5,
q60300000,6,QUEST_TEXT_TYPE_PURPOSE,Gather work personnel (1 remaining person),q60300000_00.qtd.json,6,
q60300000,7,QUEST_TEXT_TYPE_PURPOSE,Head to <STG 211> and check the work situation,q60300000_00.qtd.json,7,
q60300000,8,QUEST_TEXT_TYPE_PURPOSE,Report to <NPC 1024> in <STG 200>,q60300000_00.qtd.json,8,
q60300000,9,QUEST_TEXT_TYPE_PURPOSE,"Await renovation preparations completion 
(waiting time: 3 minutes real time)",q60300000_00.qtd.json,9,
q60300000,10,QUEST_TEXT_TYPE_PURPOSE,Confirm with <NPC 1024> in <STG 200>,q60300000_00.qtd.json,10,
q60300001,0,QUEST_TEXT_TYPE_NAME,Strange Creature Investigation,q60300001_00.qtd.json,0,
q60300001,1,QUEST_TEXT_TYPE_ORDER,"Get a request on how to expand your room 
to include Mandragora Breeding.",q60300001_00.qtd.json,1,
q60300001,2,QUEST_TEXT_TYPE_PURPOSE,Talk to <NPC 1024> about guests,q60300001_00.qtd.json,2,
q60300001,3,QUEST_TEXT_TYPE_PURPOSE,"Head to <STG 211> 
to greet the invited guests.",q60300001_00.qtd.json,3,
q60300001,4,QUEST_TEXT_TYPE_PURPOSE,"Go outside and search for Mandragora at 
<AREA 1>",q60300001_00.qtd.json,4,
q60300001,5,QUEST_TEXT_TYPE_PURPOSE,Check the situation,q60300001_00.qtd.json,5,
q60300001,6,QUEST_TEXT_TYPE_PURPOSE,"Use ""Beckon"" emote",q60300001_00.qtd.json,6,
q60300001,7,QUEST_TEXT_TYPE_PURPOSE,Find out more about Mandragora,q60300001_00.qtd.json,7,
q60300001,8,QUEST_TEXT_TYPE_PURPOSE,Check the situation again,q60300001_00.qtd.json,8,
q60300001,9,QUEST_TEXT_TYPE_PURPOSE,"Use ""Welcome"" emote",q60300001_00.qtd.json,9,
q60300001,10,QUEST_TEXT_TYPE_PURPOSE,Report to the requester,q60300001_00.qtd.json,10,
q60300002,0,QUEST_TEXT_TYPE_NAME,Custom-Made Workshop 1: Searcher's Return,q60300002_00.qtd.json,0,
q60300002,1,QUEST_TEXT_TYPE_ORDER,Learn about the Custom-Made Workshop facilities.,q60300002_00.qtd.json,1,
q60300002,2,QUEST_TEXT_TYPE_PURPOSE,Report to <NPC 4> in the <STG 201> about <NPC 1047>'s return,q60300002_00.qtd.json,2,
q60300002,3,QUEST_TEXT_TYPE_PURPOSE,Hear about <NPC 1047>'s background,q60300002_00.qtd.json,3,
q60300002,4,QUEST_TEXT_TYPE_PURPOSE,Report to <NPC 1047> in <STG 202>,q60300002_00.qtd.json,4,
q60300002,5,QUEST_TEXT_TYPE_PURPOSE,Hear detailed information from <NPC 1047> (2 left),q60300002_00.qtd.json,5,
q60300002,6,QUEST_TEXT_TYPE_PURPOSE,Hear detailed information from <NPC 1047> (1 left),q60300002_00.qtd.json,6,
q60300002,7,QUEST_TEXT_TYPE_PURPOSE,Listen to the end of the <NPC 1047>'s story,q60300002_00.qtd.json,7,
q60300003,0,QUEST_TEXT_TYPE_NAME,Custom-Made Workshop 2: Limit Break,q60300003_00.qtd.json,0,
q60300003,1,QUEST_TEXT_TYPE_ORDER,"Get taught about Limit Breaking Arms
at the Custom-Made Workshop",q60300003_00.qtd.json,1,
q60300003,2,QUEST_TEXT_TYPE_PURPOSE,Limit Break a ★ 4 Equipment 1 time,q60300003_00.qtd.json,2,
q60300003,3,QUEST_TEXT_TYPE_PURPOSE,"Tell <NPC 1047> 
the results of the Limit Break",q60300003_00.qtd.json,3,
q60300004,0,QUEST_TEXT_TYPE_NAME,Custom-Made Workshop 3: Ultimate Arms Synthesis,q60300004_00.qtd.json,0,
q60300004,1,QUEST_TEXT_TYPE_ORDER,"Get taught about Ultimate Synthesis of Arms at 
the Custom-Made Workshop",q60300004_00.qtd.json,1,
q60300004,2,QUEST_TEXT_TYPE_PURPOSE,Ultimate Synthesis a ★4 equipment 1 time,q60300004_00.qtd.json,2,
q60300004,3,QUEST_TEXT_TYPE_PURPOSE,"Tell <NPC 1047> 
the results of Ultimate Synthesis",q60300004_00.qtd.json,3,
q60300010,0,QUEST_TEXT_TYPE_NAME,Mysterious Summoning Bell,q60300010_00.qtd.json,0,
q60300010,1,QUEST_TEXT_TYPE_ORDER,"Prepare the necessary equipment for training 
Main Pawns in your room",q60300010_00.qtd.json,1,
q60300010,2,QUEST_TEXT_TYPE_PURPOSE,"Check with <NPC 1024> 
about visitors",q60300010_00.qtd.json,2,
q60300010,3,QUEST_TEXT_TYPE_PURPOSE,"Go to <STG 211> 
and hear what the visitor has to say.",q60300010_00.qtd.json,3,
q60300010,4,QUEST_TEXT_TYPE_PURPOSE,Decide which ore to collect,q60300010_00.qtd.json,4,
q60300010,5,QUEST_TEXT_TYPE_PURPOSE,Deliver <SQDI NAME> x<SQDI NUM> to <NPC 544> (need: <SQDI DNUM>),q60300010_00.qtd.json,5,
q60300010,6,QUEST_TEXT_TYPE_PURPOSE,"Await ritual completion (waiting time: 3 minutes
real time)",q60300010_00.qtd.json,6,
q60300010,7,QUEST_TEXT_TYPE_PURPOSE,Confirm with <NPC 544> in <STG 211>,q60300010_00.qtd.json,7,
q60300011,0,QUEST_TEXT_TYPE_NAME,Shining Within a Loyal Heart,q60300011_00.qtd.json,0,
q60300011,1,QUEST_TEXT_TYPE_ORDER,"To investigate the mysterious power sensed by the 
pawn, go to The Rift with Alvar.",q60300011_00.qtd.json,1,
q60300011,2,QUEST_TEXT_TYPE_PURPOSE,Hear more from Alvar,q60300011_00.qtd.json,2,
q60300011,3,QUEST_TEXT_TYPE_PURPOSE,Have Alvar take you to The Rift,q60300011_00.qtd.json,3,
q60300011,4,QUEST_TEXT_TYPE_PURPOSE,Rendezvous with Alvar at the Rift,q60300011_00.qtd.json,4,
q60300011,5,QUEST_TEXT_TYPE_PURPOSE,Conduct research on pawns' new abilities,q60300011_00.qtd.json,5,
q60300011,6,QUEST_TEXT_TYPE_PURPOSE,Defeat the enemy encountered,q60300011_00.qtd.json,6,
q60300011,7,QUEST_TEXT_TYPE_PURPOSE,Continue the investigation,q60300011_00.qtd.json,7,
q60300011,8,QUEST_TEXT_TYPE_PURPOSE,Defeat the enemy encountered,q60300011_00.qtd.json,8,
q60300011,9,QUEST_TEXT_TYPE_PURPOSE,Continue the investigation,q60300011_00.qtd.json,9,
q60300011,10,QUEST_TEXT_TYPE_PURPOSE,Defeat the enemy encountered,q60300011_00.qtd.json,10,
q60300011,11,QUEST_TEXT_TYPE_PURPOSE,Examine the traces of the enemy's departure,q60300011_00.qtd.json,11,
q60300011,12,QUEST_TEXT_TYPE_PURPOSE,Speak to Alvar,q60300011_00.qtd.json,12,
q60300011,13,QUEST_TEXT_TYPE_PURPOSE,Hear from Alvar about the pawn's new abilities,q60300011_00.qtd.json,13,
q60300020,0,QUEST_TEXT_TYPE_NAME,Epitaph Road: Rathnite Region,q60300020_00.qtd.json,0,
